original_address,competitors_count,competitor_1_distance_miles,competitor_1_google_rating,competitor_1_google_user_rating_count,competitor_2_distance_miles,competitor_2_google_rating,competitor_2_google_user_rating_count,competitor_3_distance_miles,competitor_3_google_rating,competitor_3_google_user_rating_count,competitor_4_distance_miles,competitor_4_google_rating,competitor_4_google_user_rating_count,competitor_5_distance_miles,competitor_5_google_rating,competitor_5_google_user_rating_count,competitor_6_distance_miles,competitor_6_google_rating,competitor_6_google_user_rating_count
"DR CAR WASH PLUS-WESTHEIMER , 12810 Westheimer Rd , Houston , TX , 77077",4,0.624154733397506,4.4,1503,0.709944040485994,3.5,30,0.978715999371463,4.2,481,0.992925228405096,,,,,,,,
"Dale Shine Alton Gloor , 93 E Alton Gloor Blvd , Brownsville , TX , 78526",2,0.167558492532758,3.8,4,0.262701825030289,2.9,20,,,,,,,,,,,,
"Dale Shine Brownsville , 2912 Boca Chica Blvd , Brownsville , TX , 78521",4,0.308661486177557,5,907,0.386634520025536,5,403,0.429664101651577,3.6,57,0.711194817204888,3.6,69,,,,,,
"Dale Shine Chihuahua , 1920 Chihuahua St , Laredo , TX , 78043",1,0.0219560753536694,4.3,160,,,,,,,,,,,,,,,
"Dale Shine Edinburg , 105 W Trenton Rd , Edinburg , TX , 78539",1,0.959296657090564,4.5,296,,,,,,,,,,,,,,,
"Dale Shine Harlingen , 505 N Ed Carey Dr , Harlingen , TX , 78550",2,0.81086214441529,3.9,156,0.950595093208372,4.2,29,,,,,,,,,,,,
"Dale Shine Laredo , 1302 International Blvd , Laredo , TX , 78045",0,,,,,,,,,,,,,,,,,,
"Dale Shine Laredo Hwy 83 , 4619 US-83 , Laredo , TX , 78046",0,,,,,,,,,,,,,,,,,,
"Dale Shine McAllen u0026 10th , 3801 N 10th St , McAllen , TX , 78501",3,0.372173310411454,4.9,1609,0.448258766185058,3.6,285,0.501358188452103,3.9,356,,,,,,,,,
"Dale Shine McAllen HWY 83 , 2301 US-83 , Laredo , TX , 78046",0,,,,,,,,,,,,,,,,,,
"Dale Shine Rio Grande , 4524 E US Hwy 83 , Rio Grande City , TX , 78582",1,0.259102131694408,5,1077,,,,,,,,,,,,,,,
"Dale Shine San Benito , 700 W Business 77 , San Benito , TX , 78586",0,,,,,,,,,,,,,,,,,,
"Dale Shine Saunders , 2803 E Saunders St , Laredo , TX , 78041",4,0.223842808095156,3.7,217,0.347663542375179,5,1918,0.962714437124449,4.5,224,0.98290273124497,4.8,302,,,,,,
"Davenport (Lake Wilson Rd) , 8087 Lake Wilson Rd , Davenport , FL , 33896",0,,,,,,,,,,,,,,,,,,
"Davenport (US 27) , 49483 US-27 , Davenport , FL , 33897",2,0.543551486655568,3.2,85,0.583597974680276,,,,,,,,,,,,,,
"Diamond Auto Salon , 3090 S Military Trail , Lake Worth , FL , 33463",0,,,,,,,,,,,,,,,,,,
"Dix Hills Car Wash , 1232 East Jericho tpke. , Huntington , NY , 11746",0,,,,,,,,,,,,,,,,,,
"Douglasville , 5897 Fairburn Rd , Douglasville , GA , 30134",0,,,,,,,,,,,,,,,,,,
"ENCINO AUTO SPA , 17661 Ventura Blvd , Los Angeles , CA , 91316",3,0.30597443773278,4.3,189,0.548574867792768,3.9,12,0.64934803807992,3.3,83,,,,,,,,,
"EVERGREEN CAR WASH , 3501 95th St , Evergreen Park , IL , 60805",0,,,,,,,,,,,,,,,,,,
"EZ Car Wash , 1862 S Garey Ave , Pomona , CA , 91766",1,0.616628703760018,1.4,7,,,,,,,,,,,,,,,
"East Ridge , 6303 Ringgold Rd , Chattanooga , TN , 37412",1,0.533927604542047,4.6,308,,,,,,,,,,,,,,,
"Eden , 104 E Harris Pl , Eden , NC , 27288",0,,,,,,,,,,,,,,,,,,
"El Car Wash- 021 , 2250 N NOB HILL ROAD , SUNRISE , FL , 33322",0,,,,,,,,,,,,,,,,,,
"Erie , 4234 Buffalo Rd , Erie , PA , 16510",1,0.106224126582221,3.7,186,,,,,,,,,,,,,,,
"Eugene Oil , 2815 Roosevelt Blvd , Eugene , OR , 97402",2,0.0408038299926557,5,3,0.875074412514065,4.1,290,,,,,,,,,,,,
"Evolution Car Wash , 1665 NV-88 , Minden , NV , 89423",1,0.0166429156344957,4.3,261,,,,,,,,,,,,,,,
"Extreme Clean Auto Wash , 24925 US-72 , Athens , AL , 35613",0,,,,,,,,,,,,,,,,,,
"FHCWu0026D , 2016 W Foothill Blvd , Upland , CA , 91786",3,0.531463930634894,4.3,65,0.544975447876971,,,0.550841647192557,2.6,62,,,,,,,,,
"FL0209 North Lauderdale S State Rd 7 , 1250 N State Rd 7 , North Lauderdale , FL , 33068",0,,,,,,,,,,,,,,,,,,
"FL0210 Fort Lauderdale W Sunrise Blvd , 1075 W Sunrise Blvd , Fort Lauderdale , FL , 33311",0,,,,,,,,,,,,,,,,,,
"FL0211 Homestead S. Dixie Hwy , 33513 S Dixie Hwy , Homestead , FL , 33034",2,0.587323148051208,,,0.920042217038978,5,2,,,,,,,,,,,,
"FL0212 Weebers Crossing , 5064 Weebers Crossing Dr , Jacksonville , FL , 32246",0,,,,,,,,,,,,,,,,,,
"FL0213 Atlantic Beach , 835 Atlantic Blvd , Atlantic Beach , FL , 32233",1,0.801995750458751,4.8,435,,,,,,,,,,,,,,,
"FL0214 Fleming Island , 1725 Eagle Harbor Pkwy , Fleming Island , FL , 32003",0,,,,,,,,,,,,,,,,,,
"FL0215 Kernan , 11901 Atlantic Blvd , Jacksonville , FL , 32225",0,,,,,,,,,,,,,,,,,,
"FL0216 San Jose , 9826 San Jose Blvd , Jacksonville , FL , 32257",1,0.408487838579326,4.3,84,,,,,,,,,,,,,,,
"FXN , 1606 N College Ave , Fort Collins , CO , 80524",0,,,,,,,,,,,,,,,,,,
"FXS , 3500 S Timberline Rd , Fort Collins , CO , 80525",0,,,,,,,,,,,,,,,,,,
"Fast and Friendly Maricopa II , 42020 W Maricopa-Casa Grande Hwy , Maricopa , AZ , 85138",0,,,,,,,,,,,,,,,,,,
"Five Star Ramsey , 3505 Ramsey St , Fayetteville , NC , 28311",2,0.0105368494006109,4.7,1180,0.156631738193379,,,,,,,,,,,,,,
"Five Star Skibo , 2106 Skibo Rd , Fayetteville , NC , 28314",0,,,,,,,,,,,,,,,,,,
"Five Star Wendover , 3608 W Wendover Ave , Greensboro , NC , 27407",2,0.605527435422905,3.7,424,0.926678450240869,4.7,146,,,,,,,,,,,,
"FoamWorks Fayetteville , 1512 GA-85 , Fayetteville , GA , 30214",0,,,,,,,,,,,,,,,,,,
"FoamWorks Stockbridge , 3520 GA-138 , Stockbridge , GA , 30281",0,,,,,,,,,,,,,,,,,,
"Full Throttle Car Wash , 51 Craft Dr , Alamosa , CO , 81101",0,,,,,,,,,,,,,,,,,,
"GA0107 Cartersville Joe Frank Harris Pkwy , 1330 Joe Frank Harris Pkwy SE , Cartersville , GA , 30120",2,0.025245177291124,,,0.926653030463817,3.5,96,,,,,,,,,,,,
"GA0108 Summerville N. Commerce St. , 10805 Commerce St , Summerville , GA , 30747",1,0.374267822236785,4.8,1106,,,,,,,,,,,,,,,
"GERRINGS CAR WASH , 1405 Wayzata Blvd , Wayzata , MN , 55391",0,,,,,,,,,,,,,,,,,,
"GO Car Wash , 12520 Frederick St , Moreno Valley , CA , 92553",4,0.518406991493762,3.9,297,0.532659716692721,3,2,0.85728120270402,4.8,2397,0.928591775512292,4.4,385,,,,,,
"GO Car Wash- 412 Rock Port , 2200 Rock Port Dr , Harrisonburg , VA , 22801",1,0.300325712144328,4.7,410,,,,,,,,,,,,,,,
"GO Car Wash- 413 Market , 2335 E Market St , Harrisonburg , VA , 22801",2,0.143288541775228,4.8,12,0.986574937848149,4.8,1142,,,,,,,,,,,,
"Gaffney , 1521 W Floyd Baker Blvd , Gaffney , SC , 29341",3,0.036499692267702,4.1,87,0.336867065799631,,,0.438924301470238,,,,,,,,,,,
"Gamebird Pahrump Circle K , 2980 E Gamebird Rd , Pahrump , NV , 89048",0,,,,,,,,,,,,,,,,,,
"Glasshouse Autospa , 1275 N Military Trl , West Palm Beach , FL , 33409",1,0.333785149687405,4.5,695,,,,,,,,,,,,,,,
"Go Car Wash , 5812 McPherson Rd , Laredo , TX , 78041",2,0.0565210248109159,4.1,45,0.809707299791147,4.4,5,,,,,,,,,,,,
"Goldsboro , 2928 US Hwy 70 W , Goldsboro , NC , 27530",0,,,,,,,,,,,,,,,,,,
"Greensboro Ã¢â‚¬â€œ Lake Oconee , 6135 Lake Oconee Pkwy , Greensboro , GA , 30642",0,,,,,,,,,,,,,,,,,,
"Griffin , 1475 N Expy , Griffin , GA , 30223",1,0.126251265939292,4,346,,,,,,,,,,,,,,,
"H2O Express Car Wash , 4809 FM 1463 , Katy , TX , 77494",5,0.0103466989519725,,,0.260592983555592,4.3,48,0.461087922752102,4.1,946,0.948335803972215,4.1,115,0.948335803972215,4.6,145,,,
"Hanover , 341 Eisenhower Dr , Hanover , PA , 17331",2,0.538440831382448,3.3,107,0.7205869698763,4.5,146,,,,,,,,,,,,
"Hermitage , 2945 E State St , Hermitage , PA , 16148",1,0.467214021556396,4.6,177,,,,,,,,,,,,,,,
"Hero CarWash , 101 Continental Dr , Lewisville , TX , 75067",1,0.217765011277063,3.6,141,,,,,,,,,,,,,,,
"Heroes Car Wash , 301 Grand Hill Pl , Holly Springs , NC , 27540",0,,,,,,,,,,,,,,,,,,
"HiTech SP , Gonzalez Giusti No. 11 , Guaynabo , nan , 968",0,,,,,,,,,,,,,,,,,,
"Hixson (Lakesite) , 8609 Hixson Pike , Lakesite , TN , 37343",0,,,,,,,,,,,,,,,,,,
"Hixson (New Country Dr) , 5084 New Country Dr , Chattanooga , TN , 37343",0,,,,,,,,,,,,,,,,,,
"Hixson (TN-153) , 5532 TN-153 , Chattanooga , TN , 37343",0,,,,,,,,,,,,,,,,,,
"Hurricane Bay Express , 1330 East John Rowan Blvd , Bardstown , KY , 40004",1,0.756581283216751,3.4,150,,,,,,,,,,,,,,,
"Hydro Express Wash , 3088 Hennepin Dr , Joliet , IL , 60431",0,,,,,,,,,,,,,,,,,,
"ISLAND AUTO WASH ON 61ST , 2712 61st St , Galveston , TX , 77551",2,1.53355323908271E-12,3.9,124,0.428812181804073,4.9,867,,,,,,,,,,,,
"Infinity Hand Carwash , 101 Bell St , Preston , VIC , 3072",0,,,,,,,,,,,,,,,,,,
"Jets Car Wash and Detail , 2501 W Sample Rd , Pompano Beach , FL , 33073",2,0.017373083931889,3.9,498,0.306304709293619,4.2,100,,,,,,,,,,,,
"KC Lodi , 75 US-46 , Lodi , NJ , 7644",3,0.522589514481016,1,1,0.726765872938513,3,7,0.92987358663696,3.7,1057,,,,,,,,,
"KLEEN MACHINE , 890 N Courtenay Pkwy , Merritt Island , FL , 32953",0,,,,,,,,,,,,,,,,,,
"Kent , 1788 E Main St. , Kent , OH , 44240",2,0.0385031155557441,5,3,0.0596437224611271,3.6,97,,,,,,,,,,,,
"Kissimmee , 4389 W Vine St , Kissimmee , FL , 34746",1,0.675582612795102,4.3,1233,,,,,,,,,,,,,,,
"Koziol Car Wash , 5410 W Belmont Ave , Chicago , IL , 60641",2,0.00434862122295823,3.8,4,0.435731151674908,5,2,,,,,,,,,,,,
"Lakes Edge , 7916 Bradley Long Dr. , Lake Norman of Catawba , NC , 28682",1,0.180471285530929,2.3,3,,,,,,,,,,,,,,,
"Landshark Express Wash u0026 Detail , 8917 Lower Sonoma Lane , Fort Worth , TX , 76177",1,0.617031501531872,4.7,112,,,,,,,,,,,,,,,
"Laurens , 902 E Main St , Laurens , SC , 29360",0,,,,,,,,,,,,,,,,,,
"Lavelland , 513 TX-114 , Levelland , TX , 79336",1,0.631008697259475,1,1,,,,,,,,,,,,,,,
"Letu0027s Go Bixby , 15025 S Memorial Dr , Bixby , OK , 74008",1,0.14176315793945,4,1,,,,,,,,,,,,,,,
"Letu0027s Go Broken Arrow , 801 S Elm Pl , Broken Arrow , OK , 74012",1,0.194422834658485,1.9,9,,,,,,,,,,,,,,,
"Letu0027s Go Car Wash 4 , 15025 S Memorial Dr , Bixby , OK , 74008",1,0.14176315793945,4,1,,,,,,,,,,,,,,,
"Letu0027s Go Jenks , 408 S Elm St , Jenks , OK , 74037",0,,,,,,,,,,,,,,,,,,
"Letu0027s Go Miami , 1001 N Main St , Miami , OK , 74354",3,0.672694718715183,1,1,0.842868021003445,4.2,10,0.973624743792813,4.3,44,,,,,,,,,
"Letu0027s Go Rogers , 6417 Rogers Ave , Fort Smith , AR , 72903",5,0.658745689717268,4.3,32,0.893681548182368,5,3,0.895732691667498,4.4,341,0.907347693946674,4.4,469,0.924123238241885,3.1,9,,,
"Letu0027s Go Shawnee , 3962 Kickapoo St , Shawnee , OK , 74801",0,,,,,,,,,,,,,,,,,,
"Lexington , 150 Lowes Blvd , Lexington , NC , 27292",1,0.197503808292865,3.2,21,,,,,,,,,,,,,,,
"Living Water - Aurora , 857 S. Havana St. , Aurora , CO , 80012",3,0.400454507656121,1.3,3,0.670699573893481,5,1,0.70555311382858,2.9,31,,,,,,,,,
"Living Water - Belmar , 130 S Wadsworth Blvd , Lakewood , CO , 80226",1,0.761069043694397,3.9,190,,,,,,,,,,,,,,,
"Living Water - County Line , 5651 County Line Pl , Highlands Ranch , CO , 80126",1,0.894564258753178,1,1,,,,,,,,,,,,,,,
"Living Water - East Littleton , 6875 S. Broadway , Littleton , CO , 80122",0,,,,,,,,,,,,,,,,,,
"Living Water - Littleton , 6646 S. Wadsworth Blvd. , Littleton , CO , 80123",1,0.919665256769695,3.9,125,,,,,,,,,,,,,,,
"Living Water - Thornton , 725 E. 144th Ave. , Thornton , CO , 80023",0,,,,,,,,,,,,,,,,,,
"Lonestar Suds Express Car Wash , 1807 U.S. Hwy 190 , Copperas , TX , 76522",0,,,,,,,,,,,,,,,,,,
"Loves Express II Car Wash , 3535 Lakeland Highlands Rd , Lakeland , FL , 33803",1,0.136441412482846,4.8,1187,,,,,,,,,,,,,,,
"MAGIC TOUCH CAR WASH , 1308 SC-9 Bypass West , Lancaster , SC , 29720",0,,,,,,,,,,,,,,,,,,
"MALL CAR WASH , 6701 Essington Ave , Philadelphia , PA , 19153",1,0.371009370698132,4.2,363,,,,,,,,,,,,,,,
"MIAMI CARWASH u0026 DET CENTER , 387 Springbank Dr , London , ON , N6J 1G7",0,,,,,,,,,,,,,,,,,,
"MR KLEAN CAR WASH , 6510 E 71st St , Tulsa , OK , 74133",2,0.883419511941311,4,54,0.95141908781718,4.2,506,,,,,,,,,,,,
"MR SPEEDY CAR WASH , 3601 E Hwy 377 , Granbury , TX , 76049",2,0.292511925439881,4.7,83,0.449080159313686,4.9,464,,,,,,,,,,,,
"MR. K CAR WASH , 601 S Wall St , Calhoun , GA , 30701",1,0.909586942882346,3,2,,,,,,,,,,,,,,,
"Magic Barboursville , 6442 US-60 , Barboursville , WV , 25504",1,0.172257735164894,3.6,71,,,,,,,,,,,,,,,
"Magic Belle , 1601 S Main St , Bellefontaine , OH , 43311",2,0.335204050168071,2,8,0.983236383098587,4.5,83,,,,,,,,,,,,
"Magic Circleville , 1475 S Court St , Circleville , OH , 43113",1,0.432917134760799,4,1,,,,,,,,,,,,,,,
"Magic Defiance , 8715 OH-66 , Defiance , OH , 43512",0,,,,,,,,,,,,,,,,,,
"Magic Gallipolis , 2183 Eastern Ave , Gallipolis , OH , 45631",0,,,,,,,,,,,,,,,,,,
"Magic Huntington , 2616 5th Ave , Huntington , WV , 25702",1,0.528257690484298,,,,,,,,,,,,,,,,,
"Magic LaGrange , 1100 Lafayette Pkwy , LaGrange , GA , 30241",0,,,,,,,,,,,,,,,,,,
"Magic Piqua , 1292 E Ash St , Piqua , OH , 45356",1,0.0976551225925783,4.3,230,,,,,,,,,,,,,,,
"Magic Portsmouth , 2311 Gallia St , Portsmouth , OH , 45662",1,0.775281778945524,3.7,24,,,,,,,,,,,,,,,
"Magic Sidney , 2680 W Michigan St , Sidney , OH , 45365",0,,,,,,,,,,,,,,,,,,
"Magic Tiffin , 2161 W Market St , Tiffin , OH , 44883",0,,,,,,,,,,,,,,,,,,
"Magic Troy , 10 Kings Chapel Dr N , Troy , OH , 45373",0,,,,,,,,,,,,,,,,,,
"Magic Van Wert , 7965 US-127 , Van Wert , OH , 45891",0,,,,,,,,,,,,,,,,,,
"Magic Waverly , 865 W Emmitt Ave , Waverly , OH , 45690",1,0.710370559008718,3.4,47,,,,,,,,,,,,,,,
"Magic Wilmington , 63 Holiday Dr , Wilmington , OH , 45177",1,0.0178973811028385,4.6,838,,,,,,,,,,,,,,,
"Marietta , 2204 Roswell Rd , Marietta , GA , 30062",0,,,,,,,,,,,,,,,,,,
"McFarland , 3205 Hunter Creek Rd , Northport , AL , 35473",0,,,,,,,,,,,,,,,,,,
"Mechanicsburg , 6465 Carlisle Pike , Mechanicsburg , PA , 17050",1,0.714807850483887,4.9,301,,,,,,,,,,,,,,,
"Melrose , 2640 8th Ave S , Nashville , TN , 37204",0,,,,,,,,,,,,,,,,,,
"Millville , 2007 N 2nd St , Millville , NJ , 8332",1,0.647874739887393,4.1,168,,,,,,,,,,,,,,,
"Minit Man Car Wash , 2610 TX-35 BUS , Rockport , TX , 78382",1,0.568205405221243,2.3,3,,,,,,,,,,,,,,,
"Mountain Edge , 200 East Commonwealth Dr , Wytheville , VA , 24382",0,,,,,,,,,,,,,,,,,,
"Mr Clean Grayson , 2211 Loganville Hwy #20 , Grayson , GA , 30017",2,0.808287316770982,4,4,0.809801649893913,4.7,1001,,,,,,,,,,,,
"Mr. Bu0027s Car Wash - Gardendale , 2520 Caufield Dr , Gardendale , AL , 35071",2,0.145386546824456,4.3,88,0.161019549888801,4.9,2509,,,,,,,,,,,,
"NMALA_S.WhiteSands , 905 S White Sands Blvd , Alamogordo , NM , 88310",1,0.444099417219566,3.8,70,,,,,,,,,,,,,,,
"NORTH ARLINGTON CAR WASH , 485 Ridge Rd , North Arlington , NJ , 7031",0,,,,,,,,,,,,,,,,,,
"NORTHRIDGE AUTO SPA , 7110 Sandy Forks Rd , Raleigh , NC , 27615",0,,,,,,,,,,,,,,,,,,
"Nine Mile , 6100 Nine Mile Rd , Richmond , VA , 23223",0,,,,,,,,,,,,,,,,,,
"Nine Mile Rd , 6100 Nine Mile Rd , Richmond , VA , 23223",0,,,,,,,,,,,,,,,,,,
"OLD SUDS STOP DO NOT USE , 123 1st St , Keyport , NJ , 7735",0,,,,,,,,,,,,,,,,,,
"Oak Hill , 1990 Oak Hill Rd , Somerset , KY , 42503",1,0.0205384233406502,4.2,38,,,,,,,,,,,,,,,
"Oakleaf , 3482 Royal Pines Dr , Orange Park , FL , 32065",0,,,,,,,,,,,,,,,,,,
"PINES EXPRESS CAR WASH , 181 NW 180th Ave , Pembroke Pines , FL , 33029",1,0.446954584548698,4.5,794,,,,,,,,,,,,,,,
"PINKYu0027S KLASSY KAR WASH , 300 E 18th St , Antioch , CA , 94509",0,,,,,,,,,,,,,,,,,,
"POPPu0027S EXPRESS CAR WASH , 1839 Popps Ferry Rd , Biloxi , MS , 39532",1,0.517370783806722,4.3,118,,,,,,,,,,,,,,,
"Paradise Bay Express II , 5909 Ogeechee Rd , Savannah , GA , 31419",0,,,,,,,,,,,,,,,,,,
"Patriot Express , 3205 Bemiss Rd , Valdosta , GA , 31605",0,,,,,,,,,,,,,,,,,,
"Patriots Car Wash , 799 Garrisonville Rd , Stafford , VA , 22554",0,,,,,,,,,,,,,,,,,,
"Plant City , 2511 James L Redman Pkwy , Plant City , FL , 33566",2,0.447389527652075,4.1,468,0.924413466596722,4.2,677,,,,,,,,,,,,
"Pooler Express , 2001 Pooler Parkway , Pooler , GA , 31322",1,0.884059555583136,4.1,709,,,,,,,,,,,,,,,
"Port Charlotte , 19740 Cochran Blvd , Port Charlotte , FL , 33948",3,0.132754272612998,3.7,25,0.569593999064039,4.4,441,0.730509098934233,4.3,3,,,,,,,,,
"Port Wentworth , Magellan Blvd , Port Wentworth , GA , 31407",1,0.180990059818476,4.8,1143,,,,,,,,,,,,,,,
"Pure Wash , 13519 W US Hwy 290 Service Rd , Austin , TX , 78737",0,,,,,,,,,,,,,,,,,,
"QUALITY CAR WASH , 1410 S Dairy Ashford Rd , Houston , TX , 77077",0,,,,,,,,,,,,,,,,,,
"Quick and Clean Car Wash , 22431 Panama City Beach Pkwy , Panama City Beach , FL , 32413",0,,,,,,,,,,,,,,,,,,
"Quick and Clean Car Wash Niceville , 4567 E Hwy 20 , Niceville , FL , 32578",0,,,,,,,,,,,,,,,,,,
"Quick and Clean DeFuniak Springs , 822 US-331 , DeFuniak Springs , FL , 32435",2,0.203933117782489,3.2,106,0.440241272216208,5,2,,,,,,,,,,,,
"Quick and Clean John Sims , 1215 E John Sims Pkwy , Niceville , FL , 32578",0,,,,,,,,,,,,,,,,,,
"Quickly Clean Self Serve , 343 E Hanson St , Winnemucca , NV , 89445",1,0.724450221194802,1,1,,,,,,,,,,,,,,,
"RAINBOW CAR WASH , 4604 Rainbow Blvd , Kansas City , KS , 66103",0,,,,,,,,,,,,,,,,,,
"RHYNO CAR WASH , 710 W Main St , Cabot , AR , 72023",1,0.844451643603491,4.3,230,,,,,,,,,,,,,,,
"ROBIN AUTO WASH , 45430 Schoenherr Rd , Utica , MI , 48315",0,,,,,,,,,,,,,,,,,,
"ROCKET CAR WASH , 515 E Lexington Ave , Elkhart , IN , 46516",0,,,,,,,,,,,,,,,,,,
"ROUND LAKE EXPRESS - TOPWASH.COM , 3201 Round Lake Blvd , Anoka , MN , 55303",1,0.326205938840322,3.9,7,,,,,,,,,,,,,,,
"Racers , 351 Commonwealth Blvd , Martinsville , VA , 24112",0,,,,,,,,,,,,,,,,,,
"Rainbow Car Wash , 2401 S Center St , Marshalltown , IA , 50158",1,0.707247377891637,4,73,,,,,,,,,,,,,,,
"Rapid Express Car Wash , 11846 Potranco Rd , San Antonio , TX , 78253",1,0.00478091284839621,4.6,1092,,,,,,,,,,,,,,,
"Richmond Ã¢â‚¬â€œ Lantern Ridge Road , 2145 Lantern Ridge Dr , Richmond , KY , 40475",1,0.567861461461729,3.9,92,,,,,,,,,,,,,,,
"Rinse My Ride , 5515 N 59th Avenue , Glendale , AZ , 85301",0,,,,,,,,,,,,,,,,,,
"River Falls Car Wash , 15382 Main St , Menomonee Falls , WI , 53051",0,,,,,,,,,,,,,,,,,,
"River Rock Car Wash , 186 US-46 , Rockaway , NJ , 7866",2,0.00310994708859254,4.2,93,0.839120075876191,4.3,369,,,,,,,,,,,,
"Rivers Edge , 139 Kodiak Ln , Mount Airy , NC , 27030",1,0.950847830596698,4.9,851,,,,,,,,,,,,,,,
"Riverview , 10760 Symmes Rd , Riverview , FL , 33578",0,,,,,,,,,,,,,,,,,,
"Road Runner Car Wash , 110 Market Center Way , Daleville , VA , 24083",1,0.592611348719649,3.9,176,,,,,,,,,,,,,,,
"Roanoke Rapids , 1328 Julian R Allsbrook Hwy , Roanoke Rapids , NC , 27870",2,0.0112338815688367,,,0.842248861368665,4.3,98,,,,,,,,,,,,
"Rock Island Express , 1665 Denmark Rd , Union , MO , 63084",0,,,,,,,,,,,,,,,,,,
"Rocket Wash Cary , 1370 NW Maynard Rd , Cary , NC , 27513",0,,,,,,,,,,,,,,,,,,
"Rocket Wash Conyers , 1935 Hwy 138 SE , Conyers , GA , 30013",1,0.112457249468205,,,,,,,,,,,,,,,,,
"Rocket Wash Covington , 6283 Turner Lake Rd NW , Covington , GA , 30014",0,,,,,,,,,,,,,,,,,,
"Rocket Wash Goldsboro , 508 N Berkeley Blvd , Goldsboro , NC , 27534",3,0.351361606662514,3.9,215,0.650219929130373,3.9,144,0.800244888406783,3.9,169,,,,,,,,,
"Rocket Wash Lafayette (Luv CW Group) , 2142 N Main St , LaFayette , GA , 30728",1,0.251751163613203,2.3,3,,,,,,,,,,,,,,,
"Route 3 Car Wash , 5100 Plank Rd , Fredericksburg , VA , 22407",1,0.364915719782783,4.1,213,,,,,,,,,,,,,,,
"S. Broadway Salem , 440 S Broadway , Salem , NH , 3079",1,0.719587157517189,3.9,117,,,,,,,,,,,,,,,
"SANDUSKY CLEAN SCENE , 4307 Milan Rd , Sandusky , OH , 44870",4,0.00893168798428814,,,0.358741379823262,4.9,741,0.619167099430071,3.8,61,0.754657339806592,4.7,3,,,,,,
"SCRUB A DUB CW , 2410 THOUSAND OAKS DRIVE , SAN ANTONIO , TX , 78232",1,0.145284564188979,4.5,238,,,,,,,,,,,,,,,
"SHINE CAR WASHES , 5203 NW Cache Rd , Lawton , OK , 73505",3,0.0323771358948048,4.6,56,0.445008229068896,4,576,0.960788890409873,,,,,,,,,,,
"SHINE LINE EXPRESS , 6009 Washington Ave , Ocean Springs , MS , 39564",0,,,,,,,,,,,,,,,,,,
"SHOW PLACE , 7235 S Rainbow Blvd , Las Vegas , NV , 89118",3,0.340202712124613,4.5,554,0.607851586566131,3.1,15,0.952297571783353,2.3,24,,,,,,,,,
"SIERRA EXPRESS , 1932 S Buckner Blvd , Dallas , TX , 75217",0,,,,,,,,,,,,,,,,,,
"SPARKLE BRITE CAR WASH , 108 Chenoweth Ln , Louisville , KY , 40207",1,0.669534969354565,3.7,65,,,,,,,,,,,,,,,
"SPARKLE EXPRESS , 1731 Walton Way , Augusta , GA , 30904",0,,,,,,,,,,,,,,,,,,
"SPEEDY STRANG , 11230 Strang Line Rd , Lenexa , KS , 66215",0,,,,,,,,,,,,,,,,,,
"SPLASH CARWASH RP , 9500 N Rodney Parham Rd , Little Rock , AR , 72227",2,0.556919109918854,4.8,343,0.929798921725672,3.4,115,,,,,,,,,,,,
"SPLASH CW LAN , 1720 Landers Rd , Benton , AR , 72015",1,0.524392050161223,2.8,8,,,,,,,,,,,,,,,
"SQUEAKY CLEAN CW , 1900 Cerrillos Rd , Santa Fe , NM , 87505",2,0.323547600698874,4.3,451,0.492696967163785,4.5,796,,,,,,,,,,,,
"SUDS ON 83 , 9300 Kingery Hwy , Willowbrook , IL , 60527",0,,,,,,,,,,,,,,,,,,
"SUPER SHINE AUTO WASH , 697 Bridge St , Weymouth , MA , 2191",0,,,,,,,,,,,,,,,,,,
"SUPER SOAKER CARWASH , 1508 HWY 43 SOUTH , PICAYUNE , MS , 39466",2,0.0144677511469883,4,10,0.655708231946928,3.5,67,,,,,,,,,,,,
"Salisbury , 2755 N Salisbury Blvd , Salisbury , MD , 21801",2,0.429974653137347,4.3,483,0.8632316656161,,,,,,,,,,,,,,
"Sanford , 3120 S Horner Blvd , Sanford , NC , 27332",1,0.564006184532095,4.4,5,,,,,,,,,,,,,,,
"Scrub Hub , 2543 Spring Rd SE , Smyrna , GA , 30080",0,,,,,,,,,,,,,,,,,,
"Shine N Go Brunswick #2 , 515 Gateway Center Blvd , Brunswick , GA , 31525",0,,,,,,,,,,,,,,,,,,
"Shine Shack , 1195 S Wickham Rd , Melbourne , FL , 32904",1,0.638003415371021,4.9,265,,,,,,,,,,,,,,,
"Shores Express Christiansburg , 945 N Franklin St , Christiansburg , VA , 24073",2,0.352442777803491,2.5,2,0.973100171354089,3.8,4,,,,,,,,,,,,
"Shores Express Leland , 2040 Olde Regent Way , Leland , NC , 28451",1,0.446203440581808,4.9,307,,,,,,,,,,,,,,,
"Shores Express Radford , 7426 Lee Hwy , Radford , VA , 24141",0,,,,,,,,,,,,,,,,,,
"Shores Express SouthPort , 5014 Southport Crossing Wy. , Southport , NC , 28461",1,0.351328712917642,4.2,130,,,,,,,,,,,,,,,
"Sicklerville , 660 Berlin - Cross Keys Rd , Sicklerville , NJ , 8081",1,0.772822598077723,4.6,938,,,,,,,,,,,,,,,
