full_site_address,nearestroad_1_name,distance_nearestroad_1,nearestroad_1_maxspeed,nearestroad_2_name,distance_nearestroad_2,nearestroad_2_maxspeed,nearestroad_3_name,distance_nearestroad_3,nearestroad_3_maxspeed,nearestroad_4_name,distance_nearestroad_4,nearestroad_4_maxspeed,nearestroad_5_name,distance_nearestroad_5,nearestroad_5_maxspeed,,,
"Magic Piqua , 1292 E Ash St , Piqua , OH , 45356",East Ash Street,0.0306863299855401,50 mph,Unnamed Road,0.14118079913508,50 mph,North Country Club Road,1.34244077486297,35 mph,South Main Street,1.62685070904731,45 mph,,,,,,
"Magic Portsmouth , 2311 Gallia St , Portsmouth , OH , 45662",Robinson Avenue,0.0365770337017233,35 mph,Gallia Street,0.0505841704450729,35 mph,11th Street,0.100727729334202,35 mph,Campbell Avenue,0.393731573114167,25 mph,12th Street,0.417118113679149,35 mph,,,
"Magic Sidney , 2680 W Michigan St , Sidney , OH , 45365",South Vandemark Road,0.575204854374345,50 mph,Unnamed Road,0.870575957129739,70 mph,West Court Street,1.28578786688314,45 mph,,,,,,,,,
"Magic Tiffin , 2161 W Market St , Tiffin , OH , 44883",West Market Street,0.0249864885194055,35 mph,Unnamed Road,0.0778840923415522,25 mph,Saint Lawrence Drive,0.209316587130681,25 mph,South Morgan Avenue,0.246395314423786,25 mph,Miami Street,0.396166361463095,35 mph,,,
"Magic Troy , 10 Kings Chapel Dr N , Troy , OH , 45373",Unnamed Road,0.894339295571307,70 mph,West Main Street,1.05197972240885,40 mph,McKaig Road,1.4798918246433,45 mph,Arthur Road,1.60484821937418,55 mph,Meadow Bridge Way,1.60624432407745,25 mph,,,
"Magic Van Wert , 7965 US-127 , Van Wert , OH , 45891",Unnamed Road,0.0383937266209416,45 mph,Town Center Boulevard,0.0737488605259334,25 mph,North Town Boulevard,0.166450507947819,25 mph,North Washington Street,0.268183077944535,45 mph,Valam drive,0.346823339685987,25 mph,,,
"Magic Waverly , 865 W Emmitt Ave , Waverly , OH , 45690",Emmitt Avenue,0.0302529441673295,50 mph,West Emmitt Avenue,0.222826931346509,35 mph,Lake White Road,0.285721820647497,35 mph,Unnamed Road,0.292114326097764,35 mph,North Street,0.974592790853471,35 mph,,,
"Magic Wilmington , 63 Holiday Dr , Wilmington , OH , 45177",Davids Drive,0.291016259160582,50 mph,Lowes Drive,0.576057813954204,35 mph,Wilmington Bypass,0.592148781218518,65 mph,Park Drive,0.69428405523982,10 mph,Progress Way,0.697652440037563,35 mph,,,
"Marietta , 2204 Roswell Rd , Marietta , GA , 30062",Roswell Road,0.0138165885496012,45 mph,Robinson Road Northeast,0.079911703202321,35 mph,Barnes Mill Road Northeast,0.0835521112838153,35 mph,Lecroy Drive,0.0836743100006007,25 mph,Sewell Mill Road,0.224797256602911,35 mph,,,
"McFarland , 3205 Hunter Creek Rd , Northport , AL , 35473",Hunter Creek Road,0.0275382979084402,25 mph,McFarland Boulevard,0.0610990038978148,50 mph,Northbrook Drive,0.189920372802747,25 mph,Martin Luther King Jr Boulevard,0.314524475333816,35 mph,Snows Mill Avenue,0.331030592414265,40 mph,,,
"Mechanicsburg , 6465 Carlisle Pike , Mechanicsburg , PA , 17050",Carlisle Pike,0.0845250062627946,40 mph,Warm Sunday Way,0.0940956136733896,20 mph,Silver Spring Square Road,0.344417700147219,25 mph,Silver Spring Road,0.419337164720551,45 mph,Unnamed Road,0.49842258781929,5 mph,,,
"Melrose , 2640 8th Ave S , Nashville , TN , 37204",Debra K Johnson Memorial Parkway,0.257006406390447,60 mph,Unnamed Road,0.619904949402137,65 mph,10th Avenue South,0.68756842151385,25 mph,I 65,0.825148725246169,55 mph,12th Avenue South,1.03772728701675,35 mph,,,
"Millville , 2007 N 2nd St , Millville , NJ , 8332",Unnamed Road,0.51918695643564,65 mph,,,,,,,,,,,,,,,
"Minit Man Car Wash , 2610 TX-35 BUS , Rockport , TX , 78382",Unnamed Road,1.38409333350278,15 mph,Spanish Woods Drive,1.76747863994662,25 mph,,,,,,,,,,,,
"Mountain Edge , 200 East Commonwealth Dr , Wytheville , VA , 24382",Unnamed Road,0.0796999579715414,70 mph,Freedom Lane,1.10108835773823,15 mph,Community Boulevard,1.28132149999421,35 mph,,,,,,,,,
"Mr Clean Grayson , 2211 Loganville Hwy #20 , Grayson , GA , 30017",Loganville Highway,0.534872417383191,45 mph,Cooper Road,1.32613949249561,45 mph,Rosebud Road Southwest,1.45316876017651,45 mph,Blue Sail Avenue,1.46835762535245,25 mph,Tranquil Lake Drive,1.50758015350804,25 mph,,,
"Mr. Bu0027s Car Wash - Gardendale , 2520 Caufield Dr , Gardendale , AL , 35071",Unnamed Road,0.567620675827413,70 mph,Shady Grove Road,1.44584005957303,35 mph,Shady Grove Lane,1.69514453961042,15 mph,,,,,,,,,
"NMALA_S.WhiteSands , 905 S White Sands Blvd , Alamogordo , NM , 88310",South White Sands Boulevard,0.0287012531616654,35 mph,Mercury Avenue,0.111547550885281,30 mph,Brookdale Drive,0.205044646462103,30 mph,Unnamed Road,0.316586438187875,15 mph,Panorama Boulevard,0.325379848410651,30 mph,,,
"NORTH ARLINGTON CAR WASH , 485 Ridge Rd , North Arlington , NJ , 7031",Unnamed Road,1.10369715869119,25 mph,Kearny Avenue,1.10802903607437,25 mph,Riverside Avenue,1.11324460356887,35 mph,Argyle Place,1.14909604561866,25 mph,Beech Street,1.16309716298273,25 mph,,,
"NORTHRIDGE AUTO SPA , 7110 Sandy Forks Rd , Raleigh , NC , 27615",Sandy Forks Road,0.0543973853097884,35 mph,Falls of Neuse Road,0.0793570618599025,45 mph,Bullard Court,0.151890742921848,25 mph,Lake Hill Drive,0.166454807201088,25 mph,Suburban Drive,0.183193422944018,25 mph,,,
"Nine Mile , 6100 Nine Mile Rd , Richmond , VA , 23223",Unnamed Road,0.0533314013716493,55 mph,Creighton Road,0.364035228045355,25 mph,Fairfield Avenue,0.65707798612256,25 mph,Nine Mile Road,0.862445423524767,25 mph,Fairmount Avenue,0.913619132254184,25 mph,,,
"Nine Mile Rd , 6100 Nine Mile Rd , Richmond , VA , 23223",2nd Street,0.425632467177997,25,West Washington Street,0.664427252814954,30 mph,Mary Washington Street,0.68052235942979,30 mph,South Holly Avenue,0.687988514641758,35 mph,East Jerald Street,0.696327729831277,25 mph,,,
"OLD SUDS STOP DO NOT USE , 123 1st St , Keyport , NJ , 7735",American Legion Drive,0.260125792172559,15 mph,Unnamed Road,0.795511303792589,50 mph,Garden State Parkway,1.42235146508848,65 mph,Garden State Parkway (Express Lanes),1.48951856947578,65 mph,GSP Southbound entrance ramp,1.53162993832889,65 mph,,,
"Oak Hill , 1990 Oak Hill Rd , Somerset , KY , 42503",Lone Oak Drive,1.00425935454791,15 mph,Unnamed Road,1.19815247596021,45 mph,,,,,,,,,,,,
"Oakleaf , 3482 Royal Pines Dr , Orange Park , FL , 32065",Oakleaf Plantation Parkway,0.118947681839372,45 mph,Discovery Drive,0.209668505774306,65 mph,First Coast Expressway,0.240889707021631,65 mph,Unnamed Road,0.253434262832573,65 mph,Challenger Drive,0.290022734886486,65 mph,,,
"PINES EXPRESS CAR WASH , 181 NW 180th Ave , Pembroke Pines , FL , 33029",Pines Boulevard,0.0396183399534649,50 mph,Northwest 186th Avenue,0.687683865824531,30 mph,Southwest 169th Avenue,0.816359072226053,25 mph,Southwest 1st Street,0.818695254262089,25 mph,Southwest 1st Place,0.825249850407459,25 mph,,,
"PINKYu0027S KLASSY KAR WASH , 300 E 18th St , Antioch , CA , 94509",Unnamed Road,0.41526730705719,65 mph,Plymouth Lane,0.628340563035787,15 mph,Somerset Place,0.737681645493476,15 mph,Lone Tree Way,0.748582557640142,35 mph,,,,,,
"POPPu0027S EXPRESS CAR WASH , 1839 Popps Ferry Rd , Biloxi , MS , 39532",Popps Ferry Road,0.0237049946510091,35 mph,Cedar Lake Road,0.698443566676581,35 mph,Unnamed Road,0.727367961905713,70 mph,Old Highway 67,1.86999424097814,45 mph,Creek Road,1.99231822870378,15 mph,,,
"Paradise Bay Express II , 5909 Ogeechee Rd , Savannah , GA , 31419",Abercorn Street Extension,0.23716494237702,55 mph,Chevis Road,0.39199606451945,40 mph,Al Henderson Boulevard,0.479804672611256,35 mph,Canebrake Road,1.01547252853012,35 mph,Bradley Boulevard,1.13982937392004,35 mph,,,
"Patriot Express , 3205 Bemiss Rd , Valdosta , GA , 31605",Bemiss Road,0.0363688746845755,45 mph,Inner Perimeter Road,0.0788288138300286,45 mph,Unnamed Road,0.329928939499316,10 mph,North Forrest Street,0.391078934888892,45 mph,Barack Obama Boulevard,0.400472882208125,45 mph,,,
"Patriots Car Wash , 799 Garrisonville Rd , Stafford , VA , 22554",Garrisonville Road,0.129513027521349,40 mph,Shelton Shop Road,0.422383885634301,35 mph,Cabin Court,0.81117158077848,15 mph,Walpole Street,0.878995989641573,35 mph,Courthouse Road,1.51519701597869,40 mph,,,
"Plant City , 2511 James L Redman Pkwy , Plant City , FL , 33566",ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,,,
"Pooler Express , 2001 Pooler Parkway , Pooler , GA , 31322",Mosaic Circle,0.0476580208358321,25 mph,Pooler Parkway,0.0479064069084199,45 mph,Unnamed Road,0.138928494918178,25 mph,Jim Gillis Historic Savannah Parkway,0.147944107222732,70 mph,Blue Moon Crossing,0.16354068798312,25 mph,,,
"Port Charlotte , 19740 Cochran Blvd , Port Charlotte , FL , 33948",Ravenswood Boulevard,0.199253372071886,40,Tamiami Trail,0.604069580231714,45 mph,Unnamed Road,0.681601946499667,15 mph,El Jobean Road,0.739070831379987,50 mph,Lake View Boulevard,0.969529853132014,35,,,
"Port Wentworth , Magellan Blvd , Port Wentworth , GA , 31407",Unnamed Road,0.315080312505913,70 mph,Augusta Road,0.676142847104744,45 mph,Benton Boulevard,1.49978422151424,45 mph,Weavers Way,1.99117930353681,15 mph,,,,,,
"Pure Wash , 13519 W US Hwy 290 Service Rd , Austin , TX , 78737",Unnamed Road,0.0426912818926217,65 mph,South Mopac Expressway,0.124485415875638,65 mph,Travis Country Circle,0.48527449575706,30 mph,Republic of Texas Boulevard,0.491449873060779,30 mph,Monterey Oaks Boulevard,0.603338674269282,30 mph,,,
"QUALITY CAR WASH , 1410 S Dairy Ashford Rd , Houston , TX , 77077",Brecon Hall Drive,0.969938335735049,20 mph,Castle Ridge Drive,1.00411518365776,20 mph,Westheimer Road,1.19624759992395,35 mph,Royal Oaks Club Drive,1.75136429819043,20 mph,Tudor Manor,1.8308535631263,20 mph,,,
"Quick and Clean Car Wash , 22431 Panama City Beach Pkwy , Panama City Beach , FL , 32413",Panama City Beach Parkway,0.0418935231030457,55 mph,Front Beach Road,0.294866461744086,35 mph,Turtle Cove,0.526315343423038,20 mph,Unnamed Road,0.553172872374939,45 mph,Back Beach Road,0.72331258036509,45 mph,,,
"Quick and Clean Car Wash Niceville , 4567 E Hwy 20 , Niceville , FL , 32578",John Sims Parkway,0.00405091201478834,45 mph,Bluewater Boulevard,0.0820519655190893,35 mph,Summit Court,0.342340323299553,30 mph,Range Road,0.421653765485309,30 mph,Walter Francis Spence Parkway,0.786320428524812,55 mph,,,
"Quick and Clean DeFuniak Springs , 822 US-331 , DeFuniak Springs , FL , 32435",US Highway 331 South,0.115952585127293,65 mph,US Highway 90 East,0.841068816917841,35 mph,Unnamed Road,0.841334177315984,35 mph,US Highway 90 West,0.842809281581837,35 mph,State Highway 83,0.949719911710784,35 mph,,,
"Quick and Clean John Sims , 1215 E John Sims Pkwy , Niceville , FL , 32578",East John Sims Parkway,0.0362064424841602,45 mph,Unnamed Road,0.301158091820624,25 mph,Palm Boulevard South,0.638450925712261,35 mph,Pine Crest Heights,0.718352320904261,15 mph,Old Coastal Highway,0.722047498810399,15 mph,,,
"Quickly Clean Self Serve , 343 E Hanson St , Winnemucca , NV , 89445",Hanson Street,0.00128019668015956,25 mph,West 4th Street,0.0230202235148678,25 mph,West Winnemucca Boulevard,0.0534302156616729,25 mph,Unnamed Road,0.235632890879075,25 mph,Dwight D. Eisenhower Highway,0.252523037329649,75 mph,,,
"RAINBOW CAR WASH , 4604 Rainbow Blvd , Kansas City , KS , 66103",Rainbow Boulevard,0.0130944324956068,35 mph,West 47th Avenue,0.016366233749656,30 mph,State Line Road,0.252205814281505,30 mph,Fisher Street,0.35239612039706,25 mph,South Minnie Street,0.384246155001153,20 mph,,,
"RHYNO CAR WASH , 710 W Main St , Cabot , AR , 72023",West Elm Street,0.107746270937137,25 mph,East Pine Street,0.336618699684628,30 mph,North 2nd Street,0.336618699684628,40 mph,Dakota Drive,0.343582716252242,25 mph,Goings Drive,0.496217726601488,25 mph,,,
"ROBIN AUTO WASH , 45430 Schoenherr Rd , Utica , MI , 48315",Schoenherr Road,0.036334551773768,50 mph,Lakeside Boulevard North,0.0661682905339938,40 mph,Hall Road,0.167703501557239,45 mph,Northpointe Boulevard,0.20575323704986,25 mph,Lakeside Circle,0.353223565544473,30 mph,,,
"ROCKET CAR WASH , 515 E Lexington Ave , Elkhart , IN , 46516",Unnamed Road,0.0372267937071166,15 mph,Temple Court,0.356151654745631,15 mph,South Main Street,0.467160716179917,30 mph,Grove Court,0.527570770241701,15 mph,Pletcher Court,0.565782112667465,15 mph,,,
"ROUND LAKE EXPRESS - TOPWASH.COM , 3201 Round Lake Blvd , Anoka , MN , 55303",Vintage Street Northwest,0.0500317022872246,15 mph,Riverdale Drive Northwest,0.201658282728165,30 mph,131st Lane Northwest,0.222350051205509,15 mph,Rose Street Northwest,0.472281520745702,30 mph,Bunker Lake Boulevard Northwest,0.479105264990965,45 mph,,,
"Racers , 351 Commonwealth Blvd , Martinsville , VA , 24112",Unnamed Road,0.817172630690543,10 mph,Starling Avenue,1.35418375477105,30 mph,East Church Street,1.40248967477948,30 mph,Memorial Boulevard South,1.4126187525364,35 mph,,,,,,
"Rainbow Car Wash , 2401 S Center St , Marshalltown , IA , 50158",Lincoln Highway,0.930620384337675,65 mph,,,,,,,,,,,,,,,
"Rapid Express Car Wash , 11846 Potranco Rd , San Antonio , TX , 78253",Empresario Drive,0.380037892221253,30 mph,Potranco Road,0.499698724721429,50 mph,Unnamed Road,0.533138301832713,20 mph,Waterstone Place,0.590426430714873,30 mph,Military Drive West,0.631130494430764,30 mph,,,
"Richmond Ã¢â‚¬â€œ Lantern Ridge Road , 2145 Lantern Ridge Dr , Richmond , KY , 40475",Unnamed Road,0.139544161648408,70 mph,Hancock Taylor Ln.,1.88910101751008,15 mph,,,,,,,,,,,,
"Rinse My Ride , 5515 N 59th Avenue , Glendale , AZ , 85301",West Missouri Avenue,0.0138573935479038,35 mph,North 59th Avenue,0.0221018088989264,40 mph,West San Miguel Avenue,0.181900208887936,25 mph,North 60th Avenue,0.184130849245612,25 mph,West Oregon Avenue,0.188529856842737,25 mph,,,
"River Falls Car Wash , 15382 Main St , Menomonee Falls , WI , 53051",Main Street,0.000807253796870811,30 mph,Pilgrim Road,0.150880382060617,30 mph,Unnamed Road,0.212284026625792,70 mph,Fond du Lac Avenue,0.308624207294033,30 mph,Appleton Avenue,0.603189950604143,45 mph,,,
"River Rock Car Wash , 186 US-46 , Rockaway , NJ , 7866",Hughes Court,0.0862493994296862,25 mph,Swenson Street,0.116751544068425,25 mph,Franklin Avenue,0.151604239701804,35 mph,Sweenson Street,0.159604202008861,25 mph,Lawrence Lane,0.195569034731545,25 mph,,,
"Rivers Edge , 139 Kodiak Ln , Mount Airy , NC , 27030",Rockford Street,0.243531383900413,25 mph,Graves Street,0.824099192237574,35 mph,South Main Street,0.880635968835059,35 mph,West Pine Street,0.905022159264826,45 mph,North Main Street,0.93090821329304,20 mph,,,
"Riverview , 10760 Symmes Rd , Riverview , FL , 33578",Symmes Road,0.0122171471933222,40 mph,Unnamed Road,0.0762689940670338,55 mph,Green Harvest Drive,0.484571616013448,25 mph,Oak Barrel Place,0.510482290092299,25 mph,Malvasia Avenue,0.517942209197343,25 mph,,,
"Road Runner Car Wash , 110 Market Center Way , Daleville , VA , 24083",Roanoke Road,0.100687436148542,45 mph,Pinehurst Drive,1.03147688824003,25 mph,Aspen Drive,1.0619936018378,25 mph,Tinker Mountain Drive,1.1010732137661,25 mph,Unnamed Road,1.13017391434288,70 mph,,,
"Roanoke Rapids , 1328 Julian R Allsbrook Hwy , Roanoke Rapids , NC , 27870",Premier Boulevard,0.367489979840112,35 mph,4th Avenue,0.453233008599432,25 mph,Congressman G K Butterfield Highway,0.511793822591072,70 mph,Unnamed Road,0.552365089245809,70 mph,Julian R Allsbrook Highway,0.670498458959056,45 mph,,,
"Rock Island Express , 1665 Denmark Rd , Union , MO , 63084",Denmark Road,0.0295487596905511,25 mph,Unnamed Road,0.0373575115938019,45 mph,Progress Parkway,0.0802960268906259,35 mph,Dell Centre Way,0.113168820608071,30 mph,East Central Court,0.22668497338175,25 mph,,,
"Rocket Wash Cary , 1370 NW Maynard Rd , Cary , NC , 27513",Northwest Maynard Road,0.032888667932607,45 mph,Dogwood Forest Drive,0.0605805231705565,25 mph,Waterford Forest Circle,0.0772920824910047,25 mph,Cole Canyon Court,0.144034119745332,25 mph,Cole Valley Drive,0.163451862296093,25 mph,,,
"Rocket Wash Conyers , 1935 Hwy 138 SE , Conyers , GA , 30013",Walnut Grove Road,0.0313437011457876,55 mph,North Salem Road Northeast,0.305912751534499,45 mph,Sigman Road Northeast,0.3061891567108,45 mph,Sigman Road Northwest,1.09731896560336,45 mph,Unnamed Road,1.34134696817385,45 mph,,,
"Rocket Wash Covington , 6283 Turner Lake Rd NW , Covington , GA , 30014",Turner Lake Road Northwest,0.0101610071587831,35 mph,Access Road,0.125034950349002,45 mph,Highway 278 Northwest,0.20575290510658,45 mph,Purple Heart Highway,0.230399714629713,70 mph,Old Atlanta Highway,0.275556533255513,40 mph,,,
"Rocket Wash Goldsboro , 508 N Berkeley Blvd , Goldsboro , NC , 27534",North Berkeley Boulevard,0.0238415277423963,35 mph,North Spence Avenue,0.265433248506551,35 mph,East Ash Street,0.480355463155084,35 mph,South Spence Avenue,0.684685053116169,25 mph,Cuyler Best Road,0.700085204073903,35 mph,,,
"Rocket Wash Lafayette (Luv CW Group) , 2142 N Main St , LaFayette , GA , 30728",Lyle Jones Parkway,0.208141224205978,55 mph,Oakland Drive,1.95018311671142,15 mph,Whispering Pines Lane,1.95457622865056,15 mph,,,,,,,,,
"Route 3 Car Wash , 5100 Plank Rd , Fredericksburg , VA , 22407",Unnamed Road,0.00915402212962268,15 mph,Plank Road,0.0429942005538419,45 mph,Five Mile Centre Drive,0.125322318990161,10 mph,Old Plank Road,0.162091259571138,25 mph,Five Mile Road Extended,0.167274201707681,35 mph,,,
"S. Broadway Salem , 440 S Broadway , Salem , NH , 3079",Unnamed Road,0.409265183080767,65 mph,Broadway,0.54393533191976,40 mph,Butler Street,0.988587071520051,30 mph,Lawrence Road,0.988587071520051,30 mph,Loop Connector,1.12625391562252,55 mph,,,
"SANDUSKY CLEAN SCENE , 4307 Milan Rd , Sandusky , OH , 44870",Milan Road,0.0505536112788866,40 mph,Unnamed Road,0.16675075540029,20 mph,Massey Boulevard,0.453667747720459,25 mph,Lakecrest Parkway,0.530065323870428,25 mph,Rum Road,0.532781466128821,25 mph,,,
"SCRUB A DUB CW , 2410 THOUSAND OAKS DRIVE , SAN ANTONIO , TX , 78232",Thousand Oaks Drive,0.0257947821297951,40 mph,Parhaven Drive,0.999682501215641,30 mph,Town Oak Drive,1.15604502711284,30 mph,North Loop 1604 East,1.16471248475486,55 mph,Anderson Loop,1.19460526795249,70 mph,,,
"SHINE CAR WASHES , 5203 NW Cache Rd , Lawton , OK , 73505",,,,,,,,,,,,,,,,,,
"SHINE LINE EXPRESS , 6009 Washington Ave , Ocean Springs , MS , 39564",Washington Avenue,0.491970249263389,40 mph,Bienville Boulevard,1.04330189345352,45 mph,Lemoyne Boulevard,1.06396278660673,40 mph,Vermont Avenue,1.2412234539041,25 mph,Martin Luther King Jr Avenue,1.24860751734615,25 mph,,,
"SHOW PLACE , 7235 S Rainbow Blvd , Las Vegas , NV , 89118",South Rainbow Boulevard,0.0443573048920835,45 mph,Belcastro Street,0.356614978727824,25 mph,South Torrey Pines Drive,0.557817082892664,35 mph,Roy Horn Way,0.565385291241157,45 mph,Blair Barry Court,0.572610536759254,25 mph,,,
"SIERRA EXPRESS , 1932 S Buckner Blvd , Dallas , TX , 75217",North Jim Miller Road,1.63590390522182,35 mph,Military Parkway,1.70516799559457,40 mph,C F Hawn Freeway,1.78326583727127,65 mph,,,,,,,,,
"SPARKLE BRITE CAR WASH , 108 Chenoweth Ln , Louisville , KY , 40207",Frankfort Avenue,0.03578261496064,35 mph,Lexington Road,0.0381726104411559,35 mph,Shelbyville Road,0.0423732436420007,35 mph,Breckenridge Lane,0.0741442968654787,30 mph,Westport Road,0.522921383597142,45 mph,,,
"SPARKLE EXPRESS , 1731 Walton Way , Augusta , GA , 30904",Calhoun Expressway,0.477488764190528,50 mph,West Railroad Avenue,1.06702239455629,15 mph,Broad Street,1.1095266938634,35 mph,13th Street,1.23053740286298,35 mph,Milledge Road,1.29360824005953,30 mph,,,
"SPEEDY STRANG , 11230 Strang Line Rd , Lenexa , KS , 66215",Strang Line Road,0.0198887680357092,45 mph,Acuff Lane,0.139434271200366,25 mph,West 114th Street,0.168634663890265,25 mph,Mullen Road,0.185177530616807,25 mph,College Boulevard,0.190015109609616,45 mph,,,
